lat,long
50.07065,8.40263
50.07065,8.40273
50.07065,8.40283
50.07065,8.40293
50.07065,8.41203
50.07065,8.41213
50.07065,8.41223
50.07065,8.41233
50.07065,8.41243
50.07065,8.41253
50.07065,8.41263
50.07065,8.41273
50.07065,8.41283
50.07065,8.41293
50.07065,8.42203
50.07065,8.42213
50.07065,8.42223
50.07065,8.42233
50.07065,8.42243
50.07065,8.42253
50.07065,8.42263
50.07065,8.42273
50.07065,8.42283
50.07065,8.42293
50.07065,8.43203
50.07065,8.43213
50.07065,8.43223
50.07065,8.43233
50.07065,8.43243
50.07065,8.43253
50.07065,8.43263
50.07065,8.43273
50.07065,8.43283
50.07065,8.43293
50.07065,8.44203
50.07065,8.44213
50.07065,8.44223
50.07065,8.44233
50.07065,8.44243
50.07065,8.44253
50.07065,8.44263
50.07065,8.44273
50.07065,8.44283
50.07065,8.44293
50.07065,8.45203
50.07065,8.45213
50.07065,8.45223
50.07065,8.45233
50.07065,8.45243
50.07065,8.45253
50.07065,8.45263
50.07065,8.45273
50.07065,8.45283
50.07065,8.45293
50.07065,8.46203
50.07065,8.46213
50.07065,8.46223
50.07065,8.46233
50.07065,8.46243
50.07065,8.46253
50.07065,8.46263
50.07065,8.46273
50.07065,8.46283
50.07065,8.46293
50.07065,8.47203
50.07065,8.47213
50.07065,8.47223
50.07065,8.47233
50.07065,8.47243
50.07065,8.47253
50.07065,8.47263
50.07065,8.47273
50.07065,8.47283
50.07065,8.47293
50.07065,8.48203
50.07065,8.48213
50.07065,8.48223
50.07065,8.48233
50.07065,8.48243
50.07065,8.48253
50.07065,8.48263
50.07065,8.48273
50.07065,8.48283
50.07065,8.48293
50.07065,8.49203
50.07065,8.49213
50.07065,8.49223
50.07065,8.49233
50.07065,8.49243
50.07065,8.49253
50.07065,8.49263
50.07065,8.49273
50.07065,8.49283
50.07065,8.49293
50.07065,9.40203
50.07065,9.40213
50.07065,9.40223
50.07065,9.40233
50.07065,9.40243
50.07065,9.40253
50.07065,9.40263
50.07065,9.40273
50.07065,9.40283
50.07065,9.40293
50.07065,9.41203
50.07065,9.41213
50.07065,9.41223
50.07065,9.41233
50.07065,9.41243
50.07065,9.41253
50.07065,9.41263
50.07065,9.41273
50.07065,9.41283
50.07065,9.41293
50.07065,9.42203
50.07065,9.42213
50.07065,9.42223
50.07065,9.42233
50.07065,9.42243
50.07065,9.42253
50.07065,9.42263
50.07065,9.42273
50.07065,9.42283
50.07065,9.42293
50.07065,9.43203
50.07065,9.43213
50.07065,9.43223
50.07065,9.43233
50.07065,9.43243
50.07065,9.43253
50.07065,9.43263
50.07065,9.43273
50.07065,9.43283
50.07065,9.43293
50.07065,9.44203
50.07065,9.44213
50.07065,9.44223
50.07065,9.44233
50.07065,9.44243
50.07065,9.44253
50.07065,9.44263
50.07065,9.44273
50.07065,9.44283
50.07065,9.44293
50.07065,9.45203
50.07065,9.45213
50.07065,9.45223
50.07065,9.45233
50.07065,9.45243
50.07065,9.45253
50.07065,9.45263
50.07065,9.45273
50.07065,9.45283
50.07065,9.45293
50.07065,9.46203
50.07065,9.46213
50.07065,9.46223
50.07065,9.46233
50.07065,9.46243
50.07065,9.46253
50.07065,9.46263
50.07065,9.46273
50.07065,9.46283
50.07065,9.46293
50.07065,9.47203
50.07065,9.47213
50.07065,9.47223
50.07065,9.47233
50.07065,9.47243
50.07065,9.47253
50.07065,9.47263
50.07065,9.47273
50.07065,9.47283
50.07065,9.47293
50.07065,9.48203
50.07065,9.48213
50.07065,9.48223
50.07065,9.48233
50.07065,9.48243
50.07065,9.48253
50.07065,9.48263
50.07065,9.48273
50.07065,9.48283
50.07065,9.48293
50.07065,9.49203
50.07065,9.49213
50.07065,9.49223
50.07065,9.49233
50.07065,9.49243
50.07065,9.49253
50.07065,9.49263
50.07065,9.49273
50.07065,9.49283
50.07065,9.49293
50.07065,10.40203
50.07065,10.40213
50.07065,10.40223
50.07065,10.40233
50.07065,10.40243
50.07065,10.40253
50.07065,10.40263
50.07065,10.40273
50.07065,10.40283
50.07065,10.40293
50.07065,10.41203
50.07065,10.41213
50.07065,10.41223
50.07065,10.41233
50.07065,10.41243
50.07065,10.41253
50.07065,10.41263
50.07065,10.41273
50.07065,10.41283
50.07065,10.41293
50.07065,10.42203
50.07065,10.42213
50.07065,10.42223
50.07065,10.42233
50.07065,10.42243
50.07065,10.42253
50.07065,10.42263
50.07065,10.42273
50.07065,10.42283
50.07065,10.42293
50.07065,10.43203
50.07065,10.43213
50.07065,10.43223
50.07065,10.43233
50.07065,10.43243
50.07065,10.43253
50.07065,10.43263
50.07065,10.43273
50.07065,10.43283
50.07065,10.43293
50.07065,10.44203
50.07065,10.44213
50.07065,10.44223
50.07065,10.44233
50.07065,10.44243
50.07065,10.44253
50.07065,10.44263
50.07065,10.44273
50.07065,10.44283
50.07065,10.44293
50.07065,10.45203
50.07065,10.45213
50.07065,10.45223
50.07065,10.45233
50.07065,10.45243
50.07065,10.45253
50.07065,10.45263
50.07065,10.45273
50.07065,10.45283
50.07065,10.45293
50.07065,10.46203
50.07065,10.46213
50.07065,10.46223
50.07065,10.46233
50.07065,10.46243
50.07065,10.46253
50.07065,10.46263
50.07065,10.46273
50.07065,10.46283
50.07065,10.46293
50.07065,10.47203
50.07065,10.47213
50.07065,10.47223
50.07065,10.47233
50.07065,10.47243
50.07065,10.47253
50.07065,10.47263
50.07065,10.47273
50.07065,10.47283
50.07065,10.47293
50.07065,10.48203
50.07065,10.48213
50.07065,10.48223
50.07065,10.48233
