lat,long
51.04065,14.42313
51.04065,14.42323
51.04065,14.42333
51.04065,14.42343
51.04065,14.42353
51.04065,14.42363
51.04065,14.42373
51.04065,14.42383
51.04065,14.42393
51.04065,14.43303
51.04065,14.43313
51.04065,14.43323
51.04065,14.43333
51.04065,14.43343
51.04065,14.43353
51.04065,14.43363
51.04065,14.43373
51.04065,14.43383
51.04065,14.43393
51.04065,14.44303
51.04065,14.44313
51.04065,14.44323
51.04065,14.44333
51.04065,14.44343
51.04065,14.44353
51.04065,14.44363
51.04065,14.44373
51.04065,14.44383
51.04065,14.44393
51.04065,14.45303
51.04065,14.45313
51.04065,14.45323
51.04065,14.45333
51.04065,14.45343
51.04065,14.45353
51.04065,14.45363
51.04065,14.45373
51.04065,14.45383
51.04065,14.45393
51.04065,14.46303
51.04065,14.46313
51.04065,14.46323
51.04065,14.46333
51.04065,14.46343
51.04065,14.46353
51.04065,14.46363
51.04065,14.46373
51.04065,14.46383
51.04065,14.46393
51.04065,14.47303
51.04065,14.47313
51.04065,14.47323
51.04065,14.47333
51.04065,14.47343
51.04065,14.47353
51.04065,14.47363
51.04065,14.47373
51.04065,14.47383
51.04065,14.47393
51.04065,14.48303
51.04065,14.48313
51.04065,14.48323
51.04065,14.48333
51.04065,14.48343
51.04065,14.48353
51.04065,14.48363
51.04065,14.48373
51.04065,14.48383
51.04065,14.48393
51.04065,14.49303
51.04065,14.49313
51.04065,14.49323
51.04065,14.49333
51.04065,14.49343
51.04065,14.49353
51.04065,14.49363
51.04065,14.49373
51.04065,14.49383
51.04065,14.49393
51.04165,6.40303
51.04165,6.40313
51.04165,6.40323
51.04165,6.40333
51.04165,6.40343
51.04165,6.40353
51.04165,6.40363
51.04165,6.40373
51.04165,6.40383
51.04165,6.40393
51.04165,6.41303
51.04165,6.41313
51.04165,6.41323
51.04165,6.41333
51.04165,6.41343
51.04165,6.41353
51.04165,6.41363
51.04165,6.41373
51.04165,6.41383
51.04165,6.41393
51.04165,6.42303
51.04165,6.42313
51.04165,6.42323
51.04165,6.42333
51.04165,6.42343
51.04165,6.42353
51.04165,6.42363
51.04165,6.42373
51.04165,6.42383
51.04165,6.42393
51.04165,6.43303
51.04165,6.43313
51.04165,6.43323
51.04165,6.43333
51.04165,6.43343
51.04165,6.43353
51.04165,6.43363
51.04165,6.43373
51.04165,6.43383
51.04165,6.43393
51.04165,6.44303
51.04165,6.44313
51.04165,6.44323
51.04165,6.44333
51.04165,6.44343
51.04165,6.44353
51.04165,6.44363
51.04165,6.44373
51.04165,6.44383
51.04165,6.44393
51.04165,6.45303
51.04165,6.45313
51.04165,6.45323
51.04165,6.45333
51.04165,6.45343
51.04165,6.45353
51.04165,6.45363
51.04165,6.45373
51.04165,6.45383
51.04165,6.45393
51.04165,6.46303
51.04165,6.46313
51.04165,6.46323
51.04165,6.46333
51.04165,6.46343
51.04165,6.46353
51.04165,6.46363
51.04165,6.46373
51.04165,6.46383
51.04165,6.46393
51.04165,6.47303
51.04165,6.47313
51.04165,6.47323
51.04165,6.47333
51.04165,6.47343
51.04165,6.47353
51.04165,6.47363
51.04165,6.47373
51.04165,6.47383
51.04165,6.47393
51.04165,6.48303
51.04165,6.48313
51.04165,6.48323
51.04165,6.48333
51.04165,6.48343
51.04165,6.48353
51.04165,6.48363
51.04165,6.48373
51.04165,6.48383
51.04165,6.48393
51.04165,6.49303
51.04165,6.49313
51.04165,6.49323
51.04165,6.49333
51.04165,6.49343
51.04165,6.49353
51.04165,6.49363
51.04165,6.49373
51.04165,6.49383
51.04165,6.49393
51.04165,7.40303
51.04165,7.40313
51.04165,7.40323
51.04165,7.40333
51.04165,7.40343
51.04165,7.40353
51.04165,7.40363
51.04165,7.40373
51.04165,7.40383
51.04165,7.40393
51.04165,7.41303
51.04165,7.41313
51.04165,7.41323
51.04165,7.41333
51.04165,7.41343
51.04165,7.41353
51.04165,7.41363
51.04165,7.41373
51.04165,7.41383
51.04165,7.41393
