lat,long
50.27911,10.84263
50.27911,10.85263
50.27911,10.86263
50.27911,10.87263
50.27911,10.88263
50.27911,10.89263
50.27911,11.80263
50.27911,11.81263
50.27911,11.82263
50.27911,11.83263
50.27911,11.84263
50.27911,11.85263
50.27911,11.86263
50.27911,11.87263
50.27911,11.88263
50.27911,11.89263
50.37911,6.80263
50.37911,6.81263
50.37911,6.82263
50.37911,6.83263
50.37911,6.84263
50.37911,6.85263
50.37911,6.86263
50.37911,6.87263
50.37911,6.88263
50.37911,6.89263
50.37911,7.80263
50.37911,7.81263
50.37911,7.82263
50.37911,7.83263
50.37911,7.84263
50.37911,7.85263
50.37911,7.86263
50.37911,7.87263
50.37911,7.88263
50.37911,7.89263
50.37911,8.80263
50.37911,8.81263
50.37911,8.82263
50.37911,8.83263
50.37911,8.84263
50.37911,8.85263
50.37911,8.86263
50.37911,8.87263
50.37911,8.88263
50.37911,8.89263
50.37911,9.80263
50.37911,9.81263
50.37911,9.82263
50.37911,9.83263
50.37911,9.84263
50.37911,9.85263
50.37911,9.86263
50.37911,9.87263
50.37911,9.88263
50.37911,9.89263
50.37911,10.80263
50.37911,10.81263
50.37911,10.82263
50.37911,10.83263
50.37911,10.84263
50.37911,10.85263
50.37911,10.86263
50.37911,10.87263
50.37911,10.88263
50.37911,10.89263
50.37911,11.80263
50.37911,11.81263
50.37911,11.82263
50.37911,11.83263
50.37911,11.84263
50.37911,11.85263
50.37911,11.86263
50.37911,11.87263
50.37911,11.88263
50.37911,11.89263
50.47911,6.80263
50.47911,6.81263
50.47911,6.82263
50.47911,6.83263
50.47911,6.84263
50.47911,6.85263
50.47911,6.86263
50.47911,6.87263
50.47911,6.88263
50.47911,6.89263
50.47911,7.80263
50.47911,7.81263
50.47911,7.82263
50.47911,7.83263
50.47911,7.84263
50.47911,7.85263
50.47911,7.86263
50.47911,7.87263
50.47911,7.88263
50.47911,7.89263
50.47911,8.80263
50.47911,8.81263
50.47911,8.82263
50.47911,8.83263
50.47911,8.84263
50.47911,8.85263
50.47911,8.86263
50.47911,8.87263
50.47911,8.88263
50.47911,8.89263
50.47911,9.80263
50.47911,9.81263
50.47911,9.82263
50.47911,9.83263
50.47911,9.84263
50.47911,9.85263
50.47911,9.86263
50.47911,9.87263
50.47911,9.88263
50.47911,9.89263
50.47911,10.80263
50.47911,10.81263
50.47911,10.82263
50.47911,10.83263
50.47911,10.84263
50.47911,10.85263
50.47911,10.86263
50.47911,10.87263
50.47911,10.88263
50.47911,10.89263
50.47911,11.80263
50.47911,11.81263
50.47911,11.82263
50.47911,11.83263
50.47911,11.84263
50.47911,11.85263
50.47911,11.86263
50.47911,11.87263
50.47911,11.88263
50.47911,11.89263
50.47911,12.80263
50.47911,12.81263
50.47911,12.82263
50.47911,12.83263
50.47911,12.84263
50.47911,12.85263
50.47911,12.86263
50.47911,12.87263
50.47911,12.88263
50.47911,12.89263
50.57911,6.80263
50.57911,6.81263
50.57911,6.82263
50.57911,6.83263
50.57911,6.84263
50.57911,6.85263
50.57911,6.86263
50.57911,6.87263
50.57911,6.88263
50.57911,6.89263
50.57911,7.80263
50.57911,7.81263
50.57911,7.82263
50.57911,7.83263
50.57911,7.84263
50.57911,7.85263
50.57911,7.86263
50.57911,7.87263
50.57911,7.88263
50.57911,7.89263
50.57911,8.80263
50.57911,8.81263
50.57911,8.82263
50.57911,8.83263
50.57911,8.84263
50.57911,8.85263
50.57911,8.86263
50.57911,8.87263
50.57911,8.88263
50.57911,8.89263
50.57911,9.80263
50.57911,9.81263
50.57911,9.82263
50.57911,9.83263
50.57911,9.84263
50.57911,9.85263
50.57911,9.86263
50.57911,9.87263
50.57911,9.88263
50.57911,9.89263
50.57911,10.80263
50.57911,10.81263
50.57911,10.82263
50.57911,10.83263
50.57911,10.84263
50.57911,10.85263
50.57911,10.86263
50.57911,10.87263
50.57911,10.88263
50.57911,10.89263
50.57911,11.80263
50.57911,11.81263
50.57911,11.82263
50.57911,11.83263
50.57911,11.84263
50.57911,11.85263
50.57911,11.86263
50.57911,11.87263
50.57911,11.88263
50.57911,11.89263
50.57911,12.80263
50.57911,12.81263
50.57911,12.82263
50.57911,12.83263
50.57911,12.84263
50.57911,12.85263
50.57911,12.86263
50.57911,12.87263
50.57911,12.88263
50.57911,12.89263
50.67911,6.80263
50.67911,6.81263
50.67911,6.82263
50.67911,6.83263
50.67911,6.84263
50.67911,6.85263
50.67911,6.86263
50.67911,6.87263
50.67911,6.88263
50.67911,6.89263
50.67911,7.80263
50.67911,7.81263
50.67911,7.82263
50.67911,7.83263
50.67911,7.84263
50.67911,7.85263
50.67911,7.86263
50.67911,7.87263
50.67911,7.88263
50.67911,7.89263
50.67911,8.80263
50.67911,8.81263
50.67911,8.82263
50.67911,8.83263
50.67911,8.84263
50.67911,8.85263
50.67911,8.86263
50.67911,8.87263
50.67911,8.88263
50.67911,8.89263
50.67911,9.80263
50.67911,9.81263
50.67911,9.82263
50.67911,9.83263
50.67911,9.84263
50.67911,9.85263
50.67911,9.86263
50.67911,9.87263
50.67911,9.88263
50.67911,9.89263
50.67911,10.80263
50.67911,10.81263
50.67911,10.82263
50.67911,10.83263
50.67911,10.84263
50.67911,10.85263
50.67911,10.86263
50.67911,10.87263
50.67911,10.88263
50.67911,10.89263
50.67911,11.80263
50.67911,11.81263
50.67911,11.82263
50.67911,11.83263
50.67911,11.84263
50.67911,11.85263
50.67911,11.86263
50.67911,11.87263
50.67911,11.88263
50.67911,11.89263
50.67911,12.80263
50.67911,12.81263
50.67911,12.82263
50.67911,12.83263
50.67911,12.84263
50.67911,12.85263
50.67911,12.86263
50.67911,12.87263
50.67911,12.88263
50.67911,12.89263
50.77911,6.80263
50.77911,6.81263
50.77911,6.82263
50.77911,6.83263
50.77911,6.84263
50.77911,6.85263
50.77911,6.86263
50.77911,6.87263
50.77911,6.88263
50.77911,6.89263
50.77911,7.80263
50.77911,7.81263
50.77911,7.82263
50.77911,7.83263
50.77911,7.84263
50.77911,7.85263
50.77911,7.86263
50.77911,7.87263
50.77911,7.88263
50.77911,7.89263
50.77911,8.80263
50.77911,8.81263
50.77911,8.82263
50.77911,8.83263
50.77911,8.84263
50.77911,8.85263
50.77911,8.86263
50.77911,8.87263
50.77911,8.88263
50.77911,8.89263
50.77911,9.80263
50.77911,9.81263
50.77911,9.82263
50.77911,9.83263
50.77911,9.84263
50.77911,9.85263
50.77911,9.86263
50.77911,9.87263
50.77911,9.88263
50.77911,9.89263
50.77911,10.80263
50.77911,10.81263
50.77911,10.82263
50.77911,10.83263
50.77911,10.84263
50.77911,10.85263
50.77911,10.86263
50.77911,10.87263
50.77911,10.88263
50.77911,10.89263
50.77911,11.80263
50.77911,11.81263
50.77911,11.82263
50.77911,11.83263
50.77911,11.84263
50.77911,11.85263
50.77911,11.86263
50.77911,11.87263
50.77911,11.88263
50.77911,11.89263
50.77911,12.80263
50.77911,12.81263
50.77911,12.82263
50.77911,12.83263
50.77911,12.84263
50.77911,12.85263
50.77911,12.86263
50.77911,12.87263
50.77911,12.88263
50.77911,12.89263
50.77911,13.80263
50.77911,13.81263
50.77911,13.82263
50.77911,13.83263
50.77911,13.84263
50.77911,13.85263
50.77911,13.86263
50.77911,13.87263
50.77911,13.88263
50.77911,13.89263
50.87911,6.80263
50.87911,6.81263
50.87911,6.82263
50.87911,6.83263
50.87911,6.84263
50.87911,6.85263
50.87911,6.86263
50.87911,6.87263
50.87911,6.88263
50.87911,6.89263
50.87911,7.80263
50.87911,7.81263
50.87911,7.82263
50.87911,7.83263
50.87911,7.84263
50.87911,7.85263
50.87911,7.86263
50.87911,7.87263
50.87911,7.88263
50.87911,7.89263
50.87911,8.80263
50.87911,8.81263
50.87911,8.82263
50.87911,8.83263
50.87911,8.84263
50.87911,8.85263
50.87911,8.86263
50.87911,8.87263
50.87911,8.88263
50.87911,8.89263
50.87911,9.80263
50.87911,9.81263
50.87911,9.82263
50.87911,9.83263
50.87911,9.84263
50.87911,9.85263
50.87911,9.86263
50.87911,9.87263
50.87911,9.88263
50.87911,9.89263
50.87911,10.80263
50.87911,10.81263
50.87911,10.82263
50.87911,10.83263
50.87911,10.84263
50.87911,10.85263
50.87911,10.86263
50.87911,10.87263
50.87911,10.88263
50.87911,10.89263
50.87911,11.80263
50.87911,11.81263
50.87911,11.82263
50.87911,11.83263
50.87911,11.84263
50.87911,11.85263
50.87911,11.86263
50.87911,11.87263
50.87911,11.88263
50.87911,11.89263
50.87911,12.80263
50.87911,12.81263
50.87911,12.82263
50.87911,12.83263
50.87911,12.84263
50.87911,12.85263
50.87911,12.86263
50.87911,12.87263
50.87911,12.88263
50.87911,12.89263
50.87911,13.80263
50.87911,13.81263
50.87911,13.82263
50.87911,13.83263
50.87911,13.84263
50.87911,13.85263
50.87911,13.86263
50.87911,13.87263
50.87911,13.88263
50.87911,13.89263
50.87911,14.80263
50.87911,14.81263
50.97911,6.80263
50.97911,6.81263
50.97911,6.82263
50.97911,6.83263
50.97911,6.84263
50.97911,6.85263
50.97911,6.86263
50.97911,6.87263
50.97911,6.88263
50.97911,6.89263
50.97911,7.80263
50.97911,7.81263
50.97911,7.82263
50.97911,7.83263
50.97911,7.84263
50.97911,7.85263
50.97911,7.86263
50.97911,7.87263
50.97911,7.88263
50.97911,7.89263
50.97911,8.80263
50.97911,8.81263
50.97911,8.82263
50.97911,8.83263
50.97911,8.84263
50.97911,8.85263
50.97911,8.86263
50.97911,8.87263
50.97911,8.88263
50.97911,8.89263
50.97911,9.80263
50.97911,9.81263
50.97911,9.82263
50.97911,9.83263
50.97911,9.84263
50.97911,9.85263
50.97911,9.86263
50.97911,9.87263
50.97911,9.88263
50.97911,9.89263
50.97911,10.80263
50.97911,10.81263
50.97911,10.82263
50.97911,10.83263
50.97911,10.84263
50.97911,10.85263
50.97911,10.86263
50.97911,10.87263
50.97911,10.88263
50.97911,10.89263
50.97911,11.80263
50.97911,11.81263
50.97911,11.82263
50.97911,11.83263
50.97911,11.84263
50.97911,11.85263
50.97911,11.86263
50.97911,11.87263
50.97911,11.88263
50.97911,11.89263
50.97911,12.80263
50.97911,12.81263
50.97911,12.82263
50.97911,12.83263
50.97911,12.84263
50.97911,12.85263
50.97911,12.86263
50.97911,12.87263
50.97911,12.88263
50.97911,12.89263
50.97911,13.80263
50.97911,13.81263
50.97911,13.82263
50.97911,13.83263
50.97911,13.84263
50.97911,13.85263
50.97911,13.86263
50.97911,13.87263
50.97911,13.88263
50.97911,13.89263
50.97911,14.80263
50.97911,14.81263
50.97911,14.82263
50.97911,14.83263
50.97911,14.84263
50.97911,14.85263
50.97911,14.86263
50.97911,14.87263
50.97911,14.88263
50.97911,14.89263
