lat,long
50.37961,11.48263
50.37961,11.49263
50.37961,12.40263
50.37961,12.41263
50.37961,12.42263
50.37961,12.43263
50.37961,12.44263
50.37961,12.45263
50.37961,12.46263
50.37961,12.47263
50.37961,12.48263
50.37961,12.49263
50.47961,6.40263
50.47961,6.41263
50.47961,6.42263
50.47961,6.43263
50.47961,6.44263
50.47961,6.45263
50.47961,6.46263
50.47961,6.47263
50.47961,6.48263
50.47961,6.49263
50.47961,7.40263
50.47961,7.41263
50.47961,7.42263
50.47961,7.43263
50.47961,7.44263
50.47961,7.45263
50.47961,7.46263
50.47961,7.47263
50.47961,7.48263
50.47961,7.49263
50.47961,8.40263
50.47961,8.41263
50.47961,8.42263
50.47961,8.43263
50.47961,8.44263
50.47961,8.45263
50.47961,8.46263
50.47961,8.47263
50.47961,8.48263
50.47961,8.49263
50.47961,9.40263
50.47961,9.41263
50.47961,9.42263
50.47961,9.43263
50.47961,9.44263
50.47961,9.45263
50.47961,9.46263
50.47961,9.47263
50.47961,9.48263
50.47961,9.49263
50.47961,10.40263
50.47961,10.41263
50.47961,10.42263
50.47961,10.43263
50.47961,10.44263
50.47961,10.45263
50.47961,10.46263
50.47961,10.47263
50.47961,10.48263
50.47961,10.49263
50.47961,11.40263
50.47961,11.41263
50.47961,11.42263
50.47961,11.43263
50.47961,11.44263
50.47961,11.45263
50.47961,11.46263
50.47961,11.47263
50.47961,11.48263
50.47961,11.49263
50.47961,12.40263
50.47961,12.41263
50.47961,12.42263
50.47961,12.43263
50.47961,12.44263
50.47961,12.45263
50.47961,12.46263
50.47961,12.47263
50.47961,12.48263
50.47961,12.49263
50.57961,6.40263
50.57961,6.41263
50.57961,6.42263
50.57961,6.43263
50.57961,6.44263
50.57961,6.45263
50.57961,6.46263
50.57961,6.47263
50.57961,6.48263
50.57961,6.49263
50.57961,7.40263
50.57961,7.41263
50.57961,7.42263
50.57961,7.43263
50.57961,7.44263
50.57961,7.45263
50.57961,7.46263
50.57961,7.47263
50.57961,7.48263
50.57961,7.49263
50.57961,8.40263
50.57961,8.41263
50.57961,8.42263
50.57961,8.43263
50.57961,8.44263
50.57961,8.45263
50.57961,8.46263
50.57961,8.47263
50.57961,8.48263
50.57961,8.49263
50.57961,9.40263
50.57961,9.41263
50.57961,9.42263
50.57961,9.43263
50.57961,9.44263
50.57961,9.45263
50.57961,9.46263
50.57961,9.47263
50.57961,9.48263
50.57961,9.49263
50.57961,10.40263
50.57961,10.41263
50.57961,10.42263
50.57961,10.43263
50.57961,10.44263
50.57961,10.45263
50.57961,10.46263
50.57961,10.47263
50.57961,10.48263
50.57961,10.49263
50.57961,11.40263
50.57961,11.41263
50.57961,11.42263
50.57961,11.43263
50.57961,11.44263
50.57961,11.45263
50.57961,11.46263
50.57961,11.47263
50.57961,11.48263
50.57961,11.49263
50.57961,12.40263
50.57961,12.41263
50.57961,12.42263
50.57961,12.43263
50.57961,12.44263
50.57961,12.45263
50.57961,12.46263
50.57961,12.47263
50.57961,12.48263
50.57961,12.49263
50.67961,6.40263
50.67961,6.41263
50.67961,6.42263
50.67961,6.43263
50.67961,6.44263
50.67961,6.45263
50.67961,6.46263
50.67961,6.47263
50.67961,6.48263
50.67961,6.49263
50.67961,7.40263
50.67961,7.41263
50.67961,7.42263
50.67961,7.43263
50.67961,7.44263
50.67961,7.45263
50.67961,7.46263
50.67961,7.47263
50.67961,7.48263
50.67961,7.49263
50.67961,8.40263
50.67961,8.41263
50.67961,8.42263
50.67961,8.43263
50.67961,8.44263
50.67961,8.45263
50.67961,8.46263
50.67961,8.47263
50.67961,8.48263
50.67961,8.49263
50.67961,9.40263
50.67961,9.41263
50.67961,9.42263
50.67961,9.43263
50.67961,9.44263
50.67961,9.45263
50.67961,9.46263
50.67961,9.47263
50.67961,9.48263
50.67961,9.49263
50.67961,10.40263
50.67961,10.41263
50.67961,10.42263
50.67961,10.43263
50.67961,10.44263
50.67961,10.45263
50.67961,10.46263
50.67961,10.47263
50.67961,10.48263
50.67961,10.49263
50.67961,11.40263
50.67961,11.41263
50.67961,11.42263
50.67961,11.43263
50.67961,11.44263
50.67961,11.45263
50.67961,11.46263
50.67961,11.47263
50.67961,11.48263
50.67961,11.49263
50.67961,12.40263
50.67961,12.41263
50.67961,12.42263
50.67961,12.43263
50.67961,12.44263
50.67961,12.45263
50.67961,12.46263
50.67961,12.47263
50.67961,12.48263
50.67961,12.49263
50.67961,13.40263
50.67961,13.41263
50.67961,13.42263
50.67961,13.43263
50.67961,13.44263
50.67961,13.45263
50.67961,13.46263
50.67961,13.47263
50.67961,13.48263
50.67961,13.49263
50.77961,6.40263
50.77961,6.41263
50.77961,6.42263
50.77961,6.43263
50.77961,6.44263
50.77961,6.45263
50.77961,6.46263
50.77961,6.47263
50.77961,6.48263
50.77961,6.49263
50.77961,7.40263
50.77961,7.41263
50.77961,7.42263
50.77961,7.43263
50.77961,7.44263
50.77961,7.45263
50.77961,7.46263
50.77961,7.47263
50.77961,7.48263
50.77961,7.49263
50.77961,8.40263
50.77961,8.41263
50.77961,8.42263
50.77961,8.43263
50.77961,8.44263
50.77961,8.45263
50.77961,8.46263
50.77961,8.47263
50.77961,8.48263
50.77961,8.49263
50.77961,9.40263
50.77961,9.41263
50.77961,9.42263
50.77961,9.43263
50.77961,9.44263
50.77961,9.45263
50.77961,9.46263
50.77961,9.47263
50.77961,9.48263
50.77961,9.49263
50.77961,10.40263
50.77961,10.41263
50.77961,10.42263
50.77961,10.43263
50.77961,10.44263
50.77961,10.45263
50.77961,10.46263
50.77961,10.47263
50.77961,10.48263
50.77961,10.49263
50.77961,11.40263
50.77961,11.41263
50.77961,11.42263
50.77961,11.43263
50.77961,11.44263
50.77961,11.45263
50.77961,11.46263
50.77961,11.47263
50.77961,11.48263
50.77961,11.49263
50.77961,12.40263
50.77961,12.41263
50.77961,12.42263
50.77961,12.43263
50.77961,12.44263
50.77961,12.45263
50.77961,12.46263
50.77961,12.47263
50.77961,12.48263
50.77961,12.49263
50.77961,13.40263
50.77961,13.41263
50.77961,13.42263
50.77961,13.43263
50.77961,13.44263
50.77961,13.45263
50.77961,13.46263
50.77961,13.47263
50.77961,13.48263
50.77961,13.49263
50.87961,6.40263
50.87961,6.41263
50.87961,6.42263
50.87961,6.43263
50.87961,6.44263
50.87961,6.45263
50.87961,6.46263
50.87961,6.47263
50.87961,6.48263
50.87961,6.49263
50.87961,7.40263
50.87961,7.41263
50.87961,7.42263
50.87961,7.43263
50.87961,7.44263
50.87961,7.45263
50.87961,7.46263
50.87961,7.47263
50.87961,7.48263
50.87961,7.49263
50.87961,8.40263
50.87961,8.41263
50.87961,8.42263
50.87961,8.43263
50.87961,8.44263
50.87961,8.45263
50.87961,8.46263
50.87961,8.47263
50.87961,8.48263
50.87961,8.49263
50.87961,9.40263
50.87961,9.41263
50.87961,9.42263
50.87961,9.43263
50.87961,9.44263
50.87961,9.45263
50.87961,9.46263
50.87961,9.47263
50.87961,9.48263
50.87961,9.49263
50.87961,10.40263
50.87961,10.41263
50.87961,10.42263
50.87961,10.43263
50.87961,10.44263
50.87961,10.45263
50.87961,10.46263
50.87961,10.47263
50.87961,10.48263
50.87961,10.49263
50.87961,11.40263
50.87961,11.41263
50.87961,11.42263
50.87961,11.43263
50.87961,11.44263
50.87961,11.45263
50.87961,11.46263
50.87961,11.47263
50.87961,11.48263
50.87961,11.49263
50.87961,12.40263
50.87961,12.41263
50.87961,12.42263
50.87961,12.43263
50.87961,12.44263
50.87961,12.45263
50.87961,12.46263
50.87961,12.47263
50.87961,12.48263
50.87961,12.49263
50.87961,13.40263
50.87961,13.41263
50.87961,13.42263
50.87961,13.43263
50.87961,13.44263
50.87961,13.45263
50.87961,13.46263
50.87961,13.47263
50.87961,13.48263
50.87961,13.49263
50.97961,6.40263
50.97961,6.41263
50.97961,6.42263
50.97961,6.43263
50.97961,6.44263
50.97961,6.45263
50.97961,6.46263
50.97961,6.47263
50.97961,6.48263
50.97961,6.49263
50.97961,7.40263
50.97961,7.41263
50.97961,7.42263
50.97961,7.43263
50.97961,7.44263
50.97961,7.45263
50.97961,7.46263
50.97961,7.47263
50.97961,7.48263
50.97961,7.49263
50.97961,8.40263
50.97961,8.41263
50.97961,8.42263
50.97961,8.43263
50.97961,8.44263
50.97961,8.45263
50.97961,8.46263
50.97961,8.47263
50.97961,8.48263
50.97961,8.49263
50.97961,9.40263
50.97961,9.41263
50.97961,9.42263
50.97961,9.43263
50.97961,9.44263
50.97961,9.45263
50.97961,9.46263
50.97961,9.47263
50.97961,9.48263
50.97961,9.49263
50.97961,10.40263
50.97961,10.41263
50.97961,10.42263
50.97961,10.43263
50.97961,10.44263
50.97961,10.45263
50.97961,10.46263
50.97961,10.47263
50.97961,10.48263
50.97961,10.49263
50.97961,11.40263
50.97961,11.41263
50.97961,11.42263
50.97961,11.43263
50.97961,11.44263
50.97961,11.45263
50.97961,11.46263
50.97961,11.47263
50.97961,11.48263
50.97961,11.49263
50.97961,12.40263
50.97961,12.41263
50.97961,12.42263
50.97961,12.43263
50.97961,12.44263
50.97961,12.45263
50.97961,12.46263
50.97961,12.47263
50.97961,12.48263
50.97961,12.49263
50.97961,13.40263
50.97961,13.41263
50.97961,13.42263
50.97961,13.43263
50.97961,13.44263
50.97961,13.45263
50.97961,13.46263
50.97961,13.47263
50.97961,13.48263
50.97961,13.49263
